	CHR	ChromosomePatch
clump3218	14	139
clump3219	14	140
clump3220	14	141
clump3221	14	142
clump3222	14	143
clump3223	14	144
clump3224	14	145
clump3225	14	147
clump3226	14	148
clump3227	14	149
clump3228	14	150
clump3229	14	152
clump3230	14	153
clump3231	14	154
clump3232	14	155
clump3233	14	156
clump3234	14	157
clump3235	14	158
clump3236	14	160
clump3237	14	163
clump3238	14	166
clump3239	14	168
clump3240	14	169
clump3241	14	172
clump3242	14	173
clump3243	14	179
clump3244	14	180
clump3245	14	182
clump3246	14	183
clump3247	14	184
clump3248	14	185
clump3249	14	186
clump3250	14	187
clump3251	14	188
clump3252	14	189
clump3253	14	190
clump3254	14	191
clump3255	14	192
clump3256	14	193
clump3257	14	194
clump3258	14	195
clump3259	14	196
clump3260	14	197
clump3261	14	198
clump3262	14	199
clump3263	14	202
clump3264	14	203
clump3265	14	207
clump3266	14	208
clump3267	14	209
clump3268	14	210
clump3269	14	212
clump3270	14	213
clump3271	15	46
clump3272	15	47
clump3273	15	48
clump3274	15	50
clump3275	15	51
clump3276	15	52
clump3277	15	53
clump3278	15	55
clump3279	15	56
clump3280	15	58
clump3281	15	59
clump3282	15	61
clump3283	15	62
clump3284	15	63
clump3285	15	66
clump3286	15	67
clump3287	15	68
clump3288	15	69
clump3289	15	70
clump3290	15	71
clump3291	15	72
clump3292	15	73
clump3293	15	75
clump3294	15	76
clump3295	15	77
clump3296	15	78
clump3297	15	79
clump3298	15	81
clump3299	15	82
clump3300	15	83
clump3301	15	84
clump3302	15	85
clump3303	15	86
clump3304	15	88
clump3305	15	90
clump3306	15	92
clump3307	15	93
clump3308	15	95
clump3309	15	96
clump3310	15	97
clump3311	15	98
clump3312	15	99
clump3313	15	100
clump3314	15	101
clump3315	15	102
clump3316	15	103
clump3317	15	104
clump3318	15	105
clump3319	15	106
clump3320	15	108
clump3321	15	110
clump3322	15	111
clump3323	15	112
clump3324	15	113
clump3325	15	114
clump3326	15	115
clump3327	15	117
clump3328	15	119
clump3329	15	120
clump3330	15	122
clump3331	15	123
clump3332	15	125
clump3333	15	129
clump3334	15	130
clump3335	15	131
clump3336	15	132
clump3337	15	133
clump3338	15	134
clump3339	15	136
clump3340	15	137
clump3341	15	138
clump3342	15	139
clump3343	15	140
clump3344	15	141
clump3345	15	143
clump3346	15	144
clump3347	15	145
clump3348	15	146
clump3349	15	149
clump3350	15	150
clump3351	15	152
clump3352	15	153
clump3353	15	156
clump3354	15	157
clump3355	15	159
clump3356	15	160
clump3357	15	161
clump3358	15	163
clump3359	15	164
clump3360	15	165
clump3361	15	168
clump3362	15	169
clump3363	15	170
clump3364	15	171
clump3365	15	172
clump3366	15	173
clump3367	15	174
clump3368	15	175
clump3369	15	176
clump3370	15	177
clump3371	15	178
clump3372	15	179
clump3373	15	180
clump3374	15	181
clump3375	15	182
clump3376	15	183
clump3377	15	184
clump3378	15	185
clump3379	15	187
clump3380	15	188
clump3381	15	189
clump3382	15	190
clump3383	15	191
clump3384	15	193
clump3385	15	194
clump3386	15	195
clump3387	15	196
clump3388	15	197
clump3389	15	198
clump3390	15	200
clump3391	15	201
clump3392	15	203
clump3393	16	1
clump3394	16	2
clump3395	16	3
clump3396	16	4
clump3397	16	5
clump3398	16	6
clump3399	16	7
clump3400	16	8
clump3401	16	9
clump3402	16	10
clump3403	16	11
clump3404	16	12
clump3405	16	13
clump3406	16	14
clump3407	16	15
clump3408	16	16
clump3409	16	17
clump3410	16	18
clump3411	16	19
clump3412	16	20
clump3413	16	21
clump3414	16	22
clump3415	16	24
clump3416	16	25
clump3417	16	26
clump3418	16	27
clump3419	16	28
clump3420	16	30
clump3421	16	31
clump3422	16	36
clump3423	16	37
clump3424	16	38
clump3425	16	39
clump3426	16	40
clump3427	16	41
clump3428	16	42
clump3429	16	43
clump3430	16	44
clump3431	16	45
clump3432	16	46
clump3433	16	49
clump3434	16	50
clump3435	16	51
clump3436	16	52
clump3437	16	53
clump3438	16	54
clump3439	16	57
clump3440	16	58
clump3441	16	59
clump3442	16	62
clump3443	16	63
clump3444	16	64
clump3445	16	65
clump3446	16	66
clump3447	16	94
clump3448	16	95
clump3449	16	96
clump3450	16	97
clump3451	16	98
clump3452	16	99
clump3453	16	100
clump3454	16	101
clump3455	16	103
clump3456	16	105
clump3457	16	108
clump3458	16	109
clump3459	16	111
clump3460	16	113
clump3461	16	114
clump3462	16	115
clump3463	16	116
clump3464	16	117
clump3465	16	118
clump3466	16	119
clump3467	16	120
clump3468	16	121
clump3469	16	123
clump3470	16	125
clump3471	16	126
clump3472	16	127
clump3473	16	128
clump3474	16	129
clump3475	16	130
clump3476	16	131
clump3477	16	132
clump3478	16	133
clump3479	16	134
clump3480	16	135
clump3481	16	136
clump3482	16	137
clump3483	16	139
clump3484	16	140
clump3485	16	141
clump3486	16	142
clump3487	16	143
clump3488	16	144
clump3489	16	145
clump3490	16	146
clump3491	16	147
clump3492	16	149
clump3493	16	150
clump3494	16	151
clump3495	16	152
clump3496	16	153
clump3497	16	155
clump3498	16	156
clump3499	16	157
clump3500	16	158
clump3501	16	159
clump3502	16	160
clump3503	16	161
clump3504	16	162
clump3505	16	163
clump3506	16	164
clump3507	16	165
clump3508	16	166
clump3509	16	168
clump3510	16	169
clump3511	16	170
clump3512	16	171
clump3513	16	172
clump3514	16	173
clump3515	16	174
clump3516	16	175
clump3517	16	176
clump3518	16	177
clump3519	16	178
clump3520	16	179
clump3521	17	0
clump3522	17	1
clump3523	17	2
clump3524	17	3
clump3525	17	4
clump3526	17	5
clump3527	17	6
clump3528	17	7
clump3529	17	8
clump3530	17	9
clump3531	17	10
clump3532	17	12
clump3533	17	13
clump3534	17	14
clump3535	17	15
clump3536	17	16
clump3537	17	17
clump3538	17	18
clump3539	17	19
clump3540	17	20
clump3541	17	21
clump3542	17	24
clump3543	17	25
clump3544	17	26
clump3545	17	27
clump3546	17	28
clump3547	17	29
clump3548	17	30
clump3549	17	31
clump3550	17	32
clump3551	17	33
clump3552	17	34
clump3553	17	35
clump3554	17	36
clump3555	17	38
clump3556	17	42
clump3557	17	44
clump3558	17	51
clump3559	17	54
clump3560	17	55
clump3561	17	57
clump3562	17	58
clump3563	17	59
clump3564	17	60
clump3565	17	61
clump3566	17	63
clump3567	17	64
clump3568	17	65
clump3569	17	66
clump3570	17	67
clump3571	17	68
clump3572	17	70
clump3573	17	71
clump3574	17	72
clump3575	17	73
clump3576	17	74
clump3577	17	75
clump3578	17	76
clump3579	17	77
clump3580	17	78
clump3581	17	79
clump3582	17	80
clump3583	17	81
clump3584	17	82
clump3585	17	83
clump3586	17	84
clump3587	17	85
clump3588	17	86
clump3589	17	87
clump3590	17	88
clump3591	17	89
clump3592	17	90
clump3593	17	91
clump3594	17	92
clump3595	17	93
clump3596	17	94
clump3597	17	95
clump3598	17	96
clump3599	17	98
clump3600	17	101
clump3601	17	102
clump3602	17	104
clump3603	17	105
clump3604	17	106
clump3605	17	107
clump3606	17	108
clump3607	17	109
clump3608	17	110
clump3609	17	111
clump3610	17	112
clump3611	17	113
clump3612	17	114
clump3613	17	115
clump3614	17	116
clump3615	17	117
clump3616	17	118
clump3617	17	119
clump3618	17	120
clump3619	17	121
clump3620	17	122
clump3621	17	123
clump3622	17	124
clump3623	17	126
clump3624	17	127
clump3625	17	129
clump3626	17	130
clump3627	17	131
clump3628	17	132
clump3629	17	134
clump3630	17	135
clump3631	17	136
clump3632	17	137
clump3633	17	138
clump3634	17	139
clump3635	17	140
clump3636	17	141
clump3637	17	142
clump3638	17	144
clump3639	17	145
clump3640	17	146
clump3641	17	147
clump3642	17	148
clump3643	17	149
clump3644	17	150
clump3645	17	151
clump3646	17	152
clump3647	17	153
clump3648	17	154
clump3649	17	155
clump3650	17	156
clump3651	17	157
clump3652	17	158
clump3653	17	159
clump3654	17	160
clump3655	17	162
clump3656	18	0
clump3657	18	1
clump3658	18	2
clump3659	18	3
clump3660	18	5
clump3661	18	6
clump3662	18	8
clump3663	18	9
clump3664	18	10
clump3665	18	11
clump3666	18	12
clump3667	18	13
clump3668	18	14
clump3669	18	15
clump3670	18	19
clump3671	18	20
clump3672	18	21
clump3673	18	22
clump3674	18	23
clump3675	18	24
clump3676	18	25
clump3677	18	26
clump3678	18	27
clump3679	18	29
clump3680	18	38
clump3681	18	39
clump3682	18	40
clump3683	18	41
clump3684	18	43
clump3685	18	44
clump3686	18	47
clump3687	18	48
clump3688	18	49
clump3689	18	52
clump3690	18	53
clump3691	18	54
clump3692	18	55
clump3693	18	56
clump3694	18	57
clump3695	18	58
clump3696	18	60
clump3697	18	61
clump3698	18	63
clump3699	18	64
clump3700	18	66
clump3701	18	67
clump3702	18	68
clump3703	18	69
clump3704	18	70
clump3705	18	71
clump3706	18	76
clump3707	18	77
clump3708	18	78
clump3709	18	79
clump3710	18	81
clump3711	18	83
clump3712	18	84
clump3713	18	88
clump3714	18	90
clump3715	18	91
clump3716	18	92
clump3717	18	93
clump3718	18	94
clump3719	18	95
clump3720	18	96
clump3721	18	98
clump3722	18	100
clump3723	18	102
clump3724	18	103
clump3725	18	104
clump3726	18	105
clump3727	18	106
clump3728	18	107
clump3729	18	109
clump3730	18	110
clump3731	18	111
clump3732	18	112
clump3733	18	113
clump3734	18	114
clump3735	18	115
clump3736	18	116
clump3737	18	119
clump3738	18	120
clump3739	18	121
clump3740	18	122
clump3741	18	123
clump3742	18	124
clump3743	18	125
clump3744	18	127
clump3745	18	129
clump3746	18	130
clump3747	18	131
clump3748	18	133
clump3749	18	134
clump3750	18	135
clump3751	18	136
clump3752	18	137
clump3753	18	138
clump3754	18	139
clump3755	18	143
clump3756	18	144
clump3757	18	145
clump3758	18	146
clump3759	18	148
clump3760	18	149
clump3761	18	151
clump3762	18	152
clump3763	18	153
clump3764	18	154
clump3765	18	155
clump3766	19	1
clump3767	19	2
clump3768	19	3
clump3769	19	4
clump3770	19	5
clump3771	19	6
clump3772	19	7
clump3773	19	8
clump3774	19	9
clump3775	19	10
clump3776	19	11
clump3777	19	13
clump3778	19	15
clump3779	19	16
clump3780	19	18
clump3781	19	19
clump3782	19	20
clump3783	19	21
clump3784	19	22
clump3785	19	23
clump3786	19	25
clump3787	19	26
clump3788	19	28
clump3789	19	29
clump3790	19	30
clump3791	19	31
clump3792	19	32
clump3793	19	33
clump3794	19	34
clump3795	19	35
clump3796	19	36
clump3797	19	38
clump3798	19	39
clump3799	19	40
clump3800	19	43
clump3801	19	45
clump3802	19	46
clump3803	19	47
clump3804	19	48
clump3805	19	49
clump3806	19	56
clump3807	19	57
clump3808	19	58
clump3809	19	59
clump3810	19	60
clump3811	19	61
clump3812	19	62
clump3813	19	63
clump3814	19	64
clump3815	19	65
clump3816	19	67
clump3817	19	68
clump3818	19	70
clump3819	19	71
clump3820	19	72
clump3821	19	73
clump3822	19	74
clump3823	19	75
clump3824	19	76
clump3825	19	77
clump3826	19	78
clump3827	19	79
clump3828	19	81
clump3829	19	82
clump3830	19	83
clump3831	19	84
clump3832	19	85
clump3833	19	86
clump3834	19	87
clump3835	19	88
clump3836	19	89
clump3837	19	90
clump3838	19	91
clump3839	19	92
clump3840	19	93
clump3841	19	95
clump3842	19	96
clump3843	19	98
clump3844	19	99
clump3845	19	100
clump3846	19	101
clump3847	19	102
clump3848	19	103
clump3849	19	104
clump3850	19	105
clump3851	19	107
clump3852	19	108
clump3853	19	110
clump3854	19	111
clump3855	19	112
clump3856	19	113
clump3857	19	115
clump3858	19	116
clump3859	19	117
clump3860	19	118
clump3861	20	0
clump3862	20	1
clump3863	20	2
clump3864	20	3
clump3865	20	5
clump3866	20	6
clump3867	20	7
clump3868	20	8
clump3869	20	9
clump3870	20	11
clump3871	20	12
clump3872	20	13
clump3873	20	14
clump3874	20	16
clump3875	20	17
clump3876	20	18
clump3877	20	19
clump3878	20	20
clump3879	20	21
clump3880	20	22
clump3881	20	24
clump3882	20	25
clump3883	20	28
clump3884	20	29
clump3885	20	30
clump3886	20	31
clump3887	20	32
clump3888	20	34
clump3889	20	35
clump3890	20	36
clump3891	20	37
clump3892	20	38
clump3893	20	39
clump3894	20	40
clump3895	20	44
clump3896	20	47
clump3897	20	48
clump3898	20	49
clump3899	20	50
clump3900	20	51
clump3901	20	52
clump3902	20	58
clump3903	20	59
clump3904	20	60
clump3905	20	61
clump3906	20	62
clump3907	20	63
clump3908	20	64
clump3909	20	65
clump3910	20	66
clump3911	20	67
clump3912	20	68
clump3913	20	71
clump3914	20	73
clump3915	20	75
clump3916	20	77
clump3917	20	78
clump3918	20	79
clump3919	20	80
clump3920	20	82
clump3921	20	83
clump3922	20	84
clump3923	20	85
clump3924	20	86
clump3925	20	87
clump3926	20	88
clump3927	20	89
clump3928	20	90
clump3929	20	91
clump3930	20	92
clump3931	20	93
clump3932	20	95
clump3933	20	97
clump3934	20	98
clump3935	20	99
clump3936	20	100
clump3937	20	101
clump3938	20	102
clump3939	20	104
clump3940	20	105
clump3941	20	106
clump3942	20	107
clump3943	20	108
clump3944	20	110
clump3945	20	111
clump3946	20	112
clump3947	20	113
clump3948	20	115
clump3949	20	116
clump3950	20	117
clump3951	20	118
clump3952	20	120
clump3953	20	121
clump3954	20	122
clump3955	20	123
clump3956	20	124
clump3957	20	125
clump3958	20	126
clump3959	21	19
clump3960	21	20
clump3961	21	22
clump3962	21	31
clump3963	21	32
clump3964	21	33
clump3965	21	34
clump3966	21	35
clump3967	21	36
clump3968	21	37
clump3969	21	39
clump3970	21	41
clump3971	21	43
clump3972	21	44
clump3973	21	45
clump3974	21	46
clump3975	21	48
clump3976	21	49
clump3977	21	51
clump3978	21	54
clump3979	21	55
clump3980	21	56
clump3981	21	57
clump3982	21	58
clump3983	21	59
clump3984	21	61
clump3985	21	62
clump3986	21	64
clump3987	21	66
clump3988	21	67
clump3989	21	68
clump3990	21	69
clump3991	21	70
clump3992	21	71
clump3993	21	72
clump3994	21	73
clump3995	21	74
clump3996	21	75
clump3997	21	76
clump3998	21	77
clump3999	21	79
clump4000	21	80
clump4001	21	81
clump4002	21	82
clump4003	21	83
clump4004	21	84
clump4005	21	85
clump4006	21	88
clump4007	21	89
clump4008	21	90
clump4009	21	91
clump4010	21	93
clump4011	22	33
clump4012	22	35
clump4013	22	36
clump4014	22	39
clump4015	22	40
clump4016	22	41
clump4017	22	43
clump4018	22	44
clump4019	22	45
clump4020	22	47
clump4021	22	48
clump4022	22	49
clump4023	22	50
clump4024	22	51
clump4025	22	54
clump4026	22	56
clump4027	22	57
clump4028	22	58
clump4029	22	59
clump4030	22	60
clump4031	22	61
clump4032	22	62
clump4033	22	65
clump4034	22	66
clump4035	22	67
clump4036	22	68
clump4037	22	70
clump4038	22	71
clump4039	22	72
clump4040	22	73
clump4041	22	74
clump4042	22	75
clump4043	22	76
clump4044	22	77
clump4045	22	78
clump4046	22	79
clump4047	22	80
clump4048	22	81
clump4049	22	82
clump4050	22	83
clump4051	22	84
clump4052	22	85
clump4053	22	86
clump4054	22	87
clump4055	22	88
clump4056	22	89
clump4057	22	90
clump4058	22	91
clump4059	22	92
clump4060	22	93
clump4061	22	94
clump4062	22	95
clump4063	22	96
clump4064	22	97
clump4065	22	98
clump4066	22	99
clump4067	22	100
clump4068	22	101
clump4069	23	5
clump4070	23	7
clump4071	23	8
clump4072	23	9
clump4073	23	12
clump4074	23	16
clump4075	23	17
clump4076	23	18
clump4077	23	19
clump4078	23	20
clump4079	23	21
clump4080	23	22
clump4081	23	23
clump4082	23	24
clump4083	23	28
clump4084	23	29
clump4085	23	30
clump4086	23	32
clump4087	23	33
clump4088	23	35
clump4089	23	37
clump4090	23	40
clump4091	23	43
clump4092	23	44
clump4093	23	45
clump4094	23	46
clump4095	23	47
clump4096	23	49
clump4097	23	50
clump4098	23	52
clump4099	23	56
clump4100	23	58
clump4101	23	59
clump4102	23	61
clump4103	23	62
clump4104	23	63
clump4105	23	64
clump4106	23	65
clump4107	23	66
clump4108	23	70
clump4109	23	72
clump4110	23	73
clump4111	23	76
clump4112	23	79
clump4113	23	82
clump4114	23	84
clump4115	23	87
clump4116	23	88
clump4117	23	89
clump4118	23	90
clump4119	23	91
clump4120	23	92
clump4121	23	96
clump4122	23	97
clump4123	23	98
clump4124	23	99
clump4125	23	100
clump4126	23	101
clump4127	23	102
clump4128	23	103
clump4129	23	104
clump4130	23	105
clump4131	23	106
clump4132	23	109
clump4133	23	110
clump4134	23	111
clump4135	23	112
clump4136	23	113
clump4137	23	114
clump4138	23	115
clump4139	23	116
clump4140	23	117
clump4141	23	123
clump4142	23	124
clump4143	23	125
clump4144	23	126
clump4145	23	127
clump4146	23	128
clump4147	23	129
clump4148	23	130
clump4149	23	131
clump4150	23	132
clump4151	23	133
clump4152	23	134
clump4153	23	135
clump4154	23	136
clump4155	23	137
clump4156	23	138
clump4157	23	139
clump4158	23	140
clump4159	23	141
clump4160	23	142
clump4161	23	143
clump4162	23	146
clump4163	23	152
clump4164	23	153
clump4165	23	154
clump4166	23	156
clump4167	23	157
clump4168	23	160
clump4169	23	161
clump4170	23	163
clump4171	23	165
clump4172	23	167
clump4173	23	168
clump4174	23	169
clump4175	23	173
clump4176	23	177
clump4177	23	180
clump4178	23	181
clump4179	23	182
clump4180	23	183
clump4181	23	187
clump4182	23	191
clump4183	23	192
clump4184	23	194
clump4185	23	195
clump4186	23	196
clump4187	23	201
clump4188	23	204
clump4189	23	205
clump4190	23	206
clump4191	23	212
clump4192	23	213
clump4193	23	215
clump4194	23	216
clump4195	23	217
clump4196	23	219
clump4197	23	223
clump4198	23	224
clump4199	23	227
clump4200	23	228
clump4201	23	229
clump4202	23	231
clump4203	23	232
clump4204	23	233
clump4205	23	234
clump4206	23	235
clump4207	23	236
clump4208	23	237
clump4209	23	238
clump4210	23	241
clump4211	23	244
clump4212	23	245
clump4213	23	246
clump4214	23	247
clump4215	23	249
clump4216	23	250
clump4217	23	252
clump4218	23	253
clump4219	23	255
clump4220	23	256
clump4221	23	258
clump4222	23	260
clump4223	23	262
clump4224	23	264
clump4225	23	265
clump4226	23	266
clump4227	23	270
clump4228	23	271
clump4229	23	274
clump4230	23	278
clump4231	23	279
clump4232	23	280
clump4233	23	285
clump4234	23	286
clump4235	23	288
clump4236	23	289
clump4237	23	290
clump4238	23	291
clump4239	23	292
clump4240	23	296
clump4241	23	298
clump4242	23	300
clump4243	23	302
clump4244	23	303
clump4245	23	304
clump4246	23	306
clump4247	23	307
