	CHR	ChromosomePatch
clump3082	6	333
clump3083	6	336
clump3084	6	337
clump3085	6	340
clump3086	6	341
clump3087	6	343
clump3088	6	344
clump3089	6	345
clump3090	6	346
clump3091	6	348
clump3092	6	349
clump3093	6	353
clump3094	6	356
clump3095	6	357
clump3096	6	361
clump3097	6	363
clump3098	6	364
clump3099	6	384
clump3100	6	385
clump3101	6	386
clump3102	6	387
clump3103	6	388
clump3104	6	389
clump3105	6	391
clump3106	6	392
clump3107	6	396
clump3108	6	397
clump3109	6	401
clump3110	6	402
clump3111	6	403
clump3112	6	407
clump3113	6	417
clump3114	6	418
clump3115	6	419
clump3116	6	420
clump3117	6	424
clump3118	6	425
clump3119	6	426
clump3120	6	427
clump3121	6	428
clump3122	6	434
clump3123	6	435
clump3124	6	440
clump3125	6	443
clump3126	6	445
clump3127	6	450
clump3128	6	453
clump3129	6	499
clump3130	6	506
clump3131	6	508
clump3132	6	512
clump3133	6	513
clump3134	6	515
clump3135	6	516
clump3136	6	539
clump3137	6	550
clump3138	6	556
clump3139	6	557
clump3140	6	560
clump3141	6	562
clump3142	6	563
clump3143	6	568
clump3144	6	569
clump3145	6	570
clump3146	6	575
clump3147	6	576
clump3148	6	579
clump3149	6	587
clump3150	6	589
clump3151	6	590
clump3152	6	592
clump3153	6	593
clump3154	6	594
clump3155	6	596
clump3156	6	607
clump3157	6	608
clump3158	6	609
clump3159	6	610
clump3160	6	611
clump3161	6	612
clump3162	6	613
clump3163	6	618
clump3164	6	627
clump3165	6	628
clump3166	6	629
clump3167	6	630
clump3168	6	631
clump3169	6	632
clump3170	6	633
clump3171	6	635
clump3172	6	636
clump3173	6	640
clump3174	6	644
clump3175	6	645
clump3176	6	648
clump3177	6	649
clump3178	6	650
clump3179	6	651
clump3180	6	652
clump3181	6	653
clump3182	6	656
clump3183	6	664
clump3184	6	668
clump3185	6	669
clump3186	6	673
clump3187	6	690
clump3188	6	691
clump3189	6	702
clump3190	6	703
clump3191	6	704
clump3192	6	705
clump3193	6	707
clump3194	6	708
clump3195	6	713
clump3196	6	714
clump3197	6	715
clump3198	6	716
clump3199	6	717
clump3200	6	718
clump3201	6	719
clump3202	6	720
clump3203	6	721
clump3204	6	728
clump3205	6	730
clump3206	6	738
clump3207	6	746
clump3208	6	747
clump3209	6	751
clump3210	6	752
clump3211	6	761
clump3212	6	762
clump3213	6	772
clump3214	6	773
clump3215	6	774
clump3216	6	779
clump3217	6	788
clump3218	6	799
clump3219	6	800
clump3220	6	807
clump3221	6	808
clump3222	6	809
clump3223	6	810
clump3224	6	811
clump3225	6	812
clump3226	6	819
clump3227	6	820
clump3228	6	825
clump3229	6	831
clump3230	6	832
clump3231	6	833
clump3232	6	834
clump3233	6	836
clump3234	6	838
clump3235	6	846
clump3236	6	852
clump3237	6	853
clump3238	6	854
clump3239	6	855
clump3240	6	856
clump3241	6	858
clump3242	6	859
clump3243	6	860
clump3244	6	866
clump3245	6	867
clump3246	6	873
clump3247	6	874
clump3248	6	875
clump3249	6	876
clump3250	6	880
clump3251	6	885
clump3252	6	886
clump3253	6	887
clump3254	6	890
clump3255	6	891
clump3256	6	893
clump3257	6	894
clump3258	6	895
clump3259	6	901
clump3260	6	910
clump3261	6	915
clump3262	6	928
clump3263	6	929
clump3264	6	930
clump3265	6	931
clump3266	6	933
clump3267	6	934
clump3268	6	935
clump3269	6	936
clump3270	6	937
clump3271	6	938
clump3272	6	939
clump3273	6	940
clump3274	6	947
clump3275	6	948
clump3276	6	957
clump3277	6	958
clump3278	6	959
clump3279	6	961
clump3280	6	963
clump3281	6	968
clump3282	6	974
clump3283	6	977
clump3284	6	979
clump3285	6	987
clump3286	6	990
clump3287	6	1000
clump3288	6	1009
clump3289	6	1016
clump3290	6	1018
clump3291	6	1019
clump3292	6	1020
clump3293	6	1021
clump3294	6	1023
clump3295	6	1039
clump3296	6	1041
clump3297	6	1042
clump3298	6	1043
clump3299	6	1046
clump3300	6	1047
clump3301	6	1050
clump3302	6	1052
clump3303	6	1060
clump3304	6	1065
clump3305	6	1067
clump3306	6	1074
clump3307	6	1075
clump3308	6	1077
clump3309	6	1078
clump3310	6	1079
clump3311	6	1081
clump3312	6	1083
clump3313	6	1086
clump3314	6	1090
clump3315	6	1095
clump3316	6	1097
clump3317	6	1098
clump3318	6	1100
clump3319	6	1101
clump3320	6	1106
clump3321	6	1107
clump3322	6	1108
clump3323	6	1110
clump3324	6	1112
clump3325	6	1113
clump3326	6	1118
clump3327	6	1119
clump3328	6	1120
clump3329	6	1121
clump3330	6	1131
clump3331	6	1133
clump3332	6	1135
clump3333	6	1143
clump3334	6	1149
clump3335	6	1176
clump3336	6	1177
clump3337	6	1180
clump3338	6	1181
clump3339	6	1188
clump3340	6	1189
clump3341	6	1207
clump3342	6	1208
clump3343	6	1209
clump3344	6	1210
clump3345	6	1211
clump3346	6	1213
clump3347	6	1214
clump3348	6	1215
clump3349	6	1216
clump3350	6	1217
clump3351	6	1218
clump3352	6	1220
clump3353	6	1221
clump3354	6	1222
clump3355	6	1223
clump3356	6	1224
clump3357	6	1225
clump3358	6	1226
clump3359	6	1227
clump3360	6	1228
clump3361	6	1229
clump3362	6	1230
clump3363	6	1232
clump3364	6	1233
clump3365	6	1234
clump3366	6	1241
clump3367	6	1243
clump3368	6	1249
clump3369	6	1250
clump3370	6	1253
clump3371	6	1254
clump3372	6	1255
clump3373	6	1260
clump3374	6	1263
clump3375	6	1266
clump3376	6	1267
clump3377	6	1268
clump3378	6	1269
clump3379	6	1270
clump3380	6	1271
clump3381	6	1273
clump3382	6	1274
clump3383	6	1279
clump3384	6	1280
clump3385	6	1281
clump3386	6	1282
clump3387	6	1283
clump3388	6	1284
clump3389	6	1285
clump3390	6	1286
clump3391	6	1287
clump3392	6	1288
clump3393	6	1289
clump3394	6	1290
clump3395	6	1291
clump3396	6	1292
clump3397	6	1293
clump3398	6	1303
clump3399	6	1305
clump3400	6	1308
clump3401	6	1309
clump3402	6	1313
clump3403	6	1317
clump3404	6	1319
clump3405	6	1320
clump3406	6	1321
clump3407	6	1322
clump3408	6	1326
clump3409	6	1327
clump3410	6	1331
clump3411	6	1332
clump3412	6	1340
clump3413	6	1341
clump3414	6	1342
clump3415	6	1348
clump3416	6	1350
clump3417	6	1354
clump3418	6	1355
clump3419	6	1364
clump3420	6	1365
clump3421	7	1
clump3422	7	2
clump3423	7	6
clump3424	7	7
clump3425	7	8
clump3426	7	11
clump3427	7	12
clump3428	7	14
clump3429	7	15
clump3430	7	16
clump3431	7	17
clump3432	7	19
clump3433	7	24
clump3434	7	27
clump3435	7	28
clump3436	7	29
clump3437	7	33
clump3438	7	34
clump3439	7	42
clump3440	7	45
clump3441	7	46
clump3442	7	50
clump3443	7	51
clump3444	7	56
clump3445	7	58
clump3446	7	64
clump3447	7	73
clump3448	7	75
clump3449	7	78
clump3450	7	81
clump3451	7	83
clump3452	7	84
clump3453	7	93
clump3454	7	96
clump3455	7	97
clump3456	7	100
clump3457	7	102
clump3458	7	104
clump3459	7	110
clump3460	7	111
clump3461	7	113
clump3462	7	114
clump3463	7	115
clump3464	7	117
clump3465	7	127
clump3466	7	128
clump3467	7	129
clump3468	7	133
clump3469	7	134
clump3470	7	136
clump3471	7	137
clump3472	7	143
clump3473	7	145
clump3474	7	146
clump3475	7	150
clump3476	7	151
clump3477	7	152
clump3478	7	154
clump3479	7	155
clump3480	7	159
clump3481	7	162
clump3482	7	163
clump3483	7	164
clump3484	7	165
clump3485	7	166
clump3486	7	167
clump3487	7	168
clump3488	7	169
clump3489	7	170
clump3490	7	171
clump3491	7	174
clump3492	7	176
clump3493	7	178
clump3494	7	179
clump3495	7	182
clump3496	7	183
clump3497	7	184
clump3498	7	185
clump3499	7	192
clump3500	7	195
clump3501	7	196
clump3502	7	197
clump3503	7	198
clump3504	7	199
clump3505	7	201
clump3506	7	204
clump3507	7	207
clump3508	7	208
clump3509	7	209
clump3510	7	211
clump3511	7	212
clump3512	7	213
clump3513	7	214
clump3514	7	215
clump3515	7	216
clump3516	7	217
clump3517	7	218
clump3518	7	219
clump3519	7	220
clump3520	7	221
clump3521	7	222
clump3522	7	223
clump3523	7	224
clump3524	7	226
clump3525	7	227
clump3526	7	232
clump3527	7	233
clump3528	7	236
clump3529	7	237
clump3530	7	238
clump3531	7	245
clump3532	7	246
clump3533	7	248
clump3534	7	249
clump3535	7	251
clump3536	7	252
clump3537	7	269
clump3538	7	270
clump3539	7	273
clump3540	7	284
clump3541	7	290
clump3542	7	291
clump3543	7	292
clump3544	7	294
clump3545	7	300
clump3546	7	302
clump3547	7	303
clump3548	7	306
clump3549	7	313
clump3550	7	322
clump3551	7	323
clump3552	7	326
clump3553	7	327
clump3554	7	335
clump3555	7	337
clump3556	7	340
clump3557	7	343
clump3558	7	344
clump3559	7	348
clump3560	7	356
clump3561	7	357
clump3562	7	362
clump3563	7	366
clump3564	7	367
clump3565	7	368
clump3566	7	372
clump3567	7	373
clump3568	7	376
clump3569	7	377
clump3570	7	379
clump3571	7	380
clump3572	7	381
clump3573	7	382
clump3574	7	388
clump3575	7	389
clump3576	7	390
clump3577	7	391
clump3578	7	392
clump3579	7	394
clump3580	7	400
clump3581	7	401
clump3582	7	405
clump3583	7	406
clump3584	7	407
clump3585	7	408
clump3586	7	414
clump3587	7	418
clump3588	7	421
clump3589	7	422
clump3590	7	425
clump3591	7	426
clump3592	7	433
clump3593	7	439
clump3594	7	440
clump3595	7	441
clump3596	7	442
clump3597	7	450
clump3598	7	463
clump3599	7	488
clump3600	7	492
clump3601	7	493
clump3602	7	494
clump3603	7	495
clump3604	7	496
clump3605	7	507
clump3606	7	518
clump3607	7	524
clump3608	7	540
clump3609	7	542
clump3610	7	545
clump3611	7	551
clump3612	7	552
clump3613	7	553
clump3614	7	554
clump3615	7	558
clump3616	7	559
clump3617	7	562
clump3618	7	563
clump3619	7	571
clump3620	7	578
clump3621	7	581
clump3622	7	582
clump3623	7	583
clump3624	7	584
clump3625	7	585
clump3626	7	586
clump3627	7	592
clump3628	7	593
clump3629	7	595
clump3630	7	600
clump3631	7	610
clump3632	7	616
clump3633	7	621
clump3634	7	625
clump3635	7	628
clump3636	7	629
clump3637	7	634
clump3638	7	635
clump3639	7	636
clump3640	7	639
clump3641	7	642
clump3642	7	648
clump3643	7	649
clump3644	7	650
clump3645	7	651
clump3646	7	652
clump3647	7	653
clump3648	7	655
clump3649	7	659
clump3650	7	661
clump3651	7	665
clump3652	7	678
clump3653	7	692
clump3654	7	694
clump3655	7	695
clump3656	7	696
clump3657	7	697
clump3658	7	700
clump3659	7	702
clump3660	7	704
clump3661	7	705
clump3662	7	710
clump3663	7	712
clump3664	7	728
clump3665	7	736
clump3666	7	738
clump3667	7	740
clump3668	7	748
clump3669	7	758
clump3670	7	762
clump3671	7	768
clump3672	7	769
clump3673	7	771
clump3674	7	777
clump3675	7	778
clump3676	7	779
clump3677	7	780
clump3678	7	781
clump3679	7	782
clump3680	7	783
clump3681	7	784
clump3682	7	785
clump3683	7	786
clump3684	7	787
clump3685	7	789
clump3686	7	792
clump3687	7	793
clump3688	7	798
clump3689	7	801
clump3690	7	803
clump3691	7	804
clump3692	7	810
clump3693	7	815
clump3694	7	816
clump3695	7	820
clump3696	7	821
clump3697	7	823
clump3698	7	824
clump3699	7	836
clump3700	7	839
clump3701	7	840
clump3702	7	841
clump3703	7	843
clump3704	7	848
clump3705	7	852
clump3706	7	853
clump3707	7	855
clump3708	7	858
clump3709	7	861
clump3710	7	862
clump3711	7	864
clump3712	7	865
clump3713	7	866
clump3714	7	867
clump3715	7	869
clump3716	7	874
clump3717	7	878
clump3718	7	880
clump3719	7	881
clump3720	7	884
clump3721	7	885
clump3722	7	892
clump3723	7	894
clump3724	7	895
clump3725	7	896
clump3726	7	919
clump3727	7	920
clump3728	7	921
clump3729	7	922
clump3730	7	924
clump3731	7	935
clump3732	7	947
clump3733	7	948
clump3734	7	949
clump3735	7	953
clump3736	7	955
clump3737	7	956
clump3738	7	957
clump3739	7	958
clump3740	7	959
clump3741	7	970
clump3742	7	987
clump3743	7	991
clump3744	7	993
clump3745	7	995
clump3746	7	997
clump3747	7	998
clump3748	7	999
clump3749	7	1003
clump3750	7	1006
clump3751	7	1016
clump3752	7	1017
clump3753	7	1022
clump3754	7	1028
clump3755	7	1029
clump3756	7	1030
clump3757	7	1033
clump3758	7	1034
clump3759	7	1035
clump3760	7	1037
clump3761	7	1046
clump3762	7	1047
clump3763	7	1048
clump3764	7	1049
clump3765	7	1050
clump3766	7	1052
clump3767	7	1056
clump3768	7	1061
clump3769	7	1062
clump3770	7	1078
clump3771	7	1079
clump3772	7	1080
clump3773	7	1081
clump3774	7	1084
clump3775	7	1104
clump3776	7	1106
clump3777	7	1108
clump3778	7	1110
clump3779	7	1114
clump3780	7	1115
clump3781	7	1117
clump3782	7	1118
clump3783	7	1121
clump3784	7	1124
clump3785	7	1125
clump3786	7	1126
clump3787	7	1127
clump3788	7	1133
clump3789	7	1146
clump3790	7	1149
clump3791	7	1150
clump3792	7	1154
clump3793	7	1155
clump3794	7	1156
clump3795	7	1159
clump3796	7	1160
clump3797	7	1180
clump3798	7	1182
clump3799	7	1193
clump3800	7	1198
clump3801	7	1199
clump3802	7	1201
clump3803	7	1205
clump3804	7	1206
clump3805	7	1207
clump3806	7	1208
clump3807	7	1211
clump3808	7	1212
clump3809	7	1217
clump3810	7	1218
clump3811	7	1222
clump3812	7	1224
clump3813	7	1228
clump3814	7	1237
clump3815	7	1238
clump3816	7	1239
clump3817	7	1240
clump3818	7	1241
clump3819	7	1247
clump3820	7	1249
clump3821	7	1251
clump3822	7	1252
clump3823	7	1253
clump3824	7	1254
clump3825	7	1257
clump3826	7	1261
clump3827	7	1265
clump3828	7	1266
clump3829	7	1268
clump3830	7	1269
clump3831	7	1271
clump3832	8	4
clump3833	8	5
clump3834	8	7
clump3835	8	13
clump3836	8	15
clump3837	8	16
clump3838	8	17
clump3839	8	23
clump3840	8	24
clump3841	8	25
clump3842	8	26
clump3843	8	27
clump3844	8	28
clump3845	8	31
clump3846	8	32
clump3847	8	33
clump3848	8	34
clump3849	8	36
clump3850	8	38
clump3851	8	39
clump3852	8	41
clump3853	8	42
clump3854	8	43
clump3855	8	48
clump3856	8	50
clump3857	8	52
clump3858	8	53
clump3859	8	55
clump3860	8	57
clump3861	8	64
clump3862	8	66
clump3863	8	67
clump3864	8	68
clump3865	8	69
clump3866	8	71
clump3867	8	73
clump3868	8	74
clump3869	8	77
clump3870	8	79
clump3871	8	80
clump3872	8	81
clump3873	8	82
clump3874	8	83
clump3875	8	86
clump3876	8	87
clump3877	8	88
clump3878	8	89
clump3879	8	90
clump3880	8	91
clump3881	8	92
clump3882	8	93
clump3883	8	94
clump3884	8	95
clump3885	8	96
clump3886	8	97
clump3887	8	98
clump3888	8	99
clump3889	8	101
clump3890	8	104
clump3891	8	105
clump3892	8	108
clump3893	8	113
clump3894	8	114
clump3895	8	116
clump3896	8	122
clump3897	8	127
clump3898	8	128
clump3899	8	129
clump3900	8	132
clump3901	8	133
clump3902	8	138
clump3903	8	141
clump3904	8	146
clump3905	8	147
clump3906	8	151
clump3907	8	152
clump3908	8	153
clump3909	8	154
clump3910	8	155
clump3911	8	156
clump3912	8	157
clump3913	8	158
clump3914	8	159
clump3915	8	160
clump3916	8	161
clump3917	8	162
clump3918	8	163
clump3919	8	164
clump3920	8	168
clump3921	8	170
clump3922	8	171
clump3923	8	172
clump3924	8	176
clump3925	8	179
clump3926	8	180
clump3927	8	181
clump3928	8	182
clump3929	8	183
clump3930	8	184
clump3931	8	185
clump3932	8	186
clump3933	8	187
clump3934	8	188
clump3935	8	189
clump3936	8	191
clump3937	8	192
clump3938	8	193
clump3939	8	194
clump3940	8	195
clump3941	8	199
clump3942	8	200
clump3943	8	205
clump3944	8	206
clump3945	8	207
clump3946	8	208
clump3947	8	209
clump3948	8	212
clump3949	8	213
clump3950	8	215
clump3951	8	216
clump3952	8	217
clump3953	8	218
clump3954	8	219
clump3955	8	220
clump3956	8	222
clump3957	8	224
clump3958	8	225
clump3959	8	226
clump3960	8	227
clump3961	8	228
clump3962	8	230
clump3963	8	231
clump3964	8	235
clump3965	8	236
clump3966	8	238
clump3967	8	245
clump3968	8	262
clump3969	8	263
clump3970	8	264
clump3971	8	273
clump3972	8	284
clump3973	8	306
clump3974	8	307
clump3975	8	308
clump3976	8	309
clump3977	8	310
clump3978	8	314
clump3979	8	318
clump3980	8	319
clump3981	8	320
clump3982	8	325
clump3983	8	329
clump3984	8	333
clump3985	8	335
clump3986	8	336
clump3987	8	339
clump3988	8	341
clump3989	8	342
clump3990	8	343
clump3991	8	345
clump3992	8	346
clump3993	8	347
clump3994	8	348
clump3995	8	350
clump3996	8	374
clump3997	8	375
clump3998	8	376
clump3999	8	378
clump4000	8	381
clump4001	8	384
clump4002	8	386
clump4003	8	388
clump4004	8	392
clump4005	8	400
clump4006	8	416
clump4007	8	424
clump4008	8	426
clump4009	8	430
clump4010	8	440
clump4011	8	443
clump4012	8	455
clump4013	8	458
clump4014	8	460
clump4015	8	462
clump4016	8	466
clump4017	8	470
clump4018	8	471
clump4019	8	473
clump4020	8	477
clump4021	8	480
clump4022	8	481
clump4023	8	483
clump4024	8	492
clump4025	8	493
clump4026	8	494
clump4027	8	495
clump4028	8	498
clump4029	8	501
clump4030	8	503
clump4031	8	507
clump4032	8	508
clump4033	8	509
clump4034	8	513
clump4035	8	520
clump4036	8	526
clump4037	8	528
clump4038	8	531
clump4039	8	532
clump4040	8	533
clump4041	8	534
clump4042	8	550
clump4043	8	552
clump4044	8	556
clump4045	8	566
clump4046	8	568
clump4047	8	569
clump4048	8	570
clump4049	8	571
clump4050	8	572
clump4051	8	573
clump4052	8	574
clump4053	8	575
clump4054	8	576
clump4055	8	580
clump4056	8	581
clump4057	8	586
clump4058	8	587
clump4059	8	588
clump4060	8	590
clump4061	8	594
clump4062	8	595
clump4063	8	602
clump4064	8	606
clump4065	8	610
clump4066	8	632
clump4067	8	633
clump4068	8	642
clump4069	8	643
clump4070	8	644
clump4071	8	645
clump4072	8	646
clump4073	8	648
clump4074	8	649
clump4075	8	652
clump4076	8	653
clump4077	8	654
clump4078	8	657
clump4079	8	659
clump4080	8	660
clump4081	8	661
clump4082	8	662
clump4083	8	663
clump4084	8	664
clump4085	8	668
clump4086	8	670
clump4087	8	672
clump4088	8	677
clump4089	8	694
clump4090	8	695
clump4091	8	700
clump4092	8	713
clump4093	8	733
clump4094	8	737
clump4095	8	738
clump4096	8	739
clump4097	8	743
clump4098	8	745
clump4099	8	748
clump4100	8	750
clump4101	8	751
clump4102	8	753
clump4103	8	759
clump4104	8	762
clump4105	8	765
clump4106	8	766
clump4107	8	769
clump4108	8	770
clump4109	8	772
clump4110	8	773
clump4111	8	776
clump4112	8	777
clump4113	8	778
clump4114	8	784
clump4115	8	786
clump4116	8	791
clump4117	8	792
clump4118	8	793
clump4119	8	794
clump4120	8	796
clump4121	8	797
clump4122	8	798
clump4123	8	799
clump4124	8	801
clump4125	8	802
clump4126	8	806
clump4127	8	807
clump4128	8	808
clump4129	8	811
clump4130	8	816
clump4131	8	818
clump4132	8	819
clump4133	8	821
clump4134	8	822
clump4135	8	823
clump4136	8	824
clump4137	8	825
clump4138	8	826
clump4139	8	827
clump4140	8	828
clump4141	8	829
clump4142	8	831
clump4143	8	846
clump4144	8	848
clump4145	8	850
clump4146	8	851
clump4147	8	864
clump4148	8	866
clump4149	8	870
clump4150	8	871
clump4151	8	872
clump4152	8	873
clump4153	8	874
clump4154	8	875
clump4155	8	877
clump4156	8	878
clump4157	8	879
clump4158	8	880
clump4159	8	883
clump4160	8	892
clump4161	8	897
clump4162	8	916
clump4163	8	928
clump4164	8	929
clump4165	8	930
clump4166	8	932
clump4167	8	933
clump4168	8	934
clump4169	8	936
clump4170	8	937
clump4171	8	938
clump4172	8	939
clump4173	8	940
clump4174	8	942
clump4175	8	947
clump4176	8	948
clump4177	8	950
clump4178	8	951
clump4179	8	952
clump4180	8	956
clump4181	8	960
clump4182	8	970
clump4183	8	971
clump4184	8	972
clump4185	8	974
clump4186	8	981
clump4187	8	983
clump4188	8	984
clump4189	8	985
clump4190	8	986
clump4191	8	987
clump4192	8	989
clump4193	8	992
clump4194	8	995
clump4195	8	996
clump4196	8	998
clump4197	8	999
clump4198	8	1000
clump4199	8	1003
clump4200	8	1004
clump4201	8	1005
clump4202	8	1006
clump4203	8	1008
clump4204	8	1011
clump4205	8	1012
clump4206	8	1013
clump4207	8	1014
clump4208	8	1016
clump4209	8	1017
clump4210	8	1018
clump4211	8	1019
clump4212	8	1020
clump4213	8	1021
clump4214	8	1022
clump4215	8	1023
clump4216	8	1024
clump4217	8	1025
clump4218	8	1026
clump4219	8	1027
clump4220	8	1028
clump4221	8	1029
clump4222	8	1030
clump4223	8	1031
clump4224	8	1033
clump4225	8	1034
clump4226	8	1035
clump4227	8	1037
clump4228	8	1038
clump4229	8	1039
clump4230	8	1041
clump4231	8	1042
clump4232	8	1043
clump4233	8	1044
clump4234	8	1045
clump4235	8	1046
clump4236	8	1047
clump4237	8	1048
clump4238	8	1049
clump4239	8	1050
clump4240	8	1051
clump4241	8	1052
clump4242	8	1053
clump4243	8	1054
clump4244	8	1058
clump4245	8	1059
clump4246	8	1060
clump4247	8	1065
clump4248	8	1068
clump4249	8	1074
clump4250	8	1076
clump4251	8	1077
clump4252	8	1079
clump4253	8	1080
clump4254	8	1082
clump4255	8	1084
clump4256	8	1085
clump4257	8	1086
clump4258	8	1091
clump4259	8	1092
clump4260	8	1093
clump4261	8	1094
clump4262	8	1095
clump4263	8	1105
clump4264	8	1111
clump4265	8	1112
clump4266	8	1117
clump4267	8	1121
clump4268	8	1125
clump4269	8	1129
clump4270	8	1133
clump4271	8	1134
clump4272	8	1137
clump4273	8	1146
clump4274	8	1151
clump4275	8	1152
clump4276	8	1156
clump4277	8	1158
clump4278	8	1159
clump4279	8	1165
clump4280	8	1168
clump4281	8	1170
clump4282	9	5
clump4283	9	7
clump4284	9	8
clump4285	9	9
clump4286	9	11
clump4287	9	15
clump4288	9	18
clump4289	9	19
clump4290	9	20
clump4291	9	21
clump4292	9	24
clump4293	9	25
clump4294	9	26
clump4295	9	27
clump4296	9	28
clump4297	9	29
clump4298	9	31
clump4299	9	32
clump4300	9	35
clump4301	9	36
clump4302	9	37
clump4303	9	43
clump4304	9	47
clump4305	9	49
clump4306	9	50
clump4307	9	51
clump4308	9	52
clump4309	9	59
clump4310	9	62
clump4311	9	63
clump4312	9	67
clump4313	9	83
clump4314	9	84
clump4315	9	85
clump4316	9	86
clump4317	9	87
clump4318	9	88
clump4319	9	89
clump4320	9	90
clump4321	9	91
clump4322	9	92
clump4323	9	98
clump4324	9	100
clump4325	9	102
clump4326	9	103
clump4327	9	106
clump4328	9	108
clump4329	9	110
clump4330	9	113
clump4331	9	114
clump4332	9	116
clump4333	9	122
clump4334	9	123
clump4335	9	128
clump4336	9	129
clump4337	9	132
clump4338	9	135
clump4339	9	137
clump4340	9	138
clump4341	9	139
clump4342	9	140
clump4343	9	141
clump4344	9	144
clump4345	9	148
clump4346	9	149
clump4347	9	151
clump4348	9	152
clump4349	9	153
clump4350	9	154
clump4351	9	155
clump4352	9	158
clump4353	9	159
clump4354	9	160
clump4355	9	162
clump4356	9	163
clump4357	9	165
clump4358	9	169
clump4359	9	174
clump4360	9	175
clump4361	9	176
clump4362	9	178
clump4363	9	179
clump4364	9	181
clump4365	9	182
clump4366	9	183
clump4367	9	187
clump4368	9	192
clump4369	9	195
clump4370	9	196
clump4371	9	197
clump4372	9	198
clump4373	9	204
clump4374	9	207
clump4375	9	210
clump4376	9	211
clump4377	9	212
clump4378	9	213
clump4379	9	222
clump4380	9	224
clump4381	9	243
clump4382	9	244
clump4383	9	248
clump4384	9	249
clump4385	9	251
clump4386	9	255
clump4387	9	262
clump4388	9	268
clump4389	9	269
clump4390	9	270
clump4391	9	271
clump4392	9	272
clump4393	9	273
clump4394	9	274
clump4395	9	275
clump4396	9	276
clump4397	9	277
clump4398	9	278
clump4399	9	281
clump4400	9	287
clump4401	9	288
clump4402	9	295
clump4403	9	302
clump4404	9	304
clump4405	9	306
clump4406	9	309
clump4407	9	310
clump4408	9	312
clump4409	9	527
clump4410	9	534
clump4411	9	570
clump4412	9	580
clump4413	9	586
clump4414	9	605
clump4415	9	606
clump4416	9	607
clump4417	9	608
clump4418	9	611
clump4419	9	620
clump4420	9	621
clump4421	9	623
clump4422	9	625
clump4423	9	626
clump4424	9	629
clump4425	9	631
clump4426	9	633
clump4427	9	635
clump4428	9	646
clump4429	9	648
clump4430	9	649
clump4431	9	651
clump4432	9	652
clump4433	9	653
clump4434	9	654
clump4435	9	656
clump4436	9	657
clump4437	9	658
clump4438	9	660
clump4439	9	664
clump4440	9	666
clump4441	9	669
clump4442	9	674
clump4443	9	675
clump4444	9	683
clump4445	9	691
clump4446	9	693
clump4447	9	694
clump4448	9	695
clump4449	9	696
clump4450	9	702
clump4451	9	703
clump4452	9	706
clump4453	9	710
clump4454	9	715
clump4455	9	719
clump4456	9	725
clump4457	9	727
clump4458	9	729
clump4459	9	733
clump4460	9	736
clump4461	9	738
clump4462	9	743
clump4463	9	745
clump4464	9	746
clump4465	9	748
clump4466	9	749
clump4467	9	750
clump4468	9	767
clump4469	9	779
clump4470	9	787
clump4471	9	788
clump4472	9	795
clump4473	9	796
clump4474	9	797
clump4475	9	798
clump4476	9	799
clump4477	9	801
clump4478	9	803
clump4479	9	806
clump4480	9	808
clump4481	9	810
clump4482	9	811
clump4483	9	817
clump4484	9	822
clump4485	9	823
clump4486	9	824
clump4487	9	825
clump4488	9	826
clump4489	9	831
clump4490	9	832
clump4491	9	834
clump4492	9	842
clump4493	9	844
clump4494	9	845
clump4495	9	849
clump4496	9	850
clump4497	9	853
clump4498	9	855
clump4499	9	857
clump4500	9	861
clump4501	9	862
clump4502	9	871
clump4503	9	872
clump4504	9	875
clump4505	9	876
clump4506	9	877
clump4507	9	879
clump4508	9	880
clump4509	9	881
clump4510	9	882
clump4511	9	885
clump4512	9	889
clump4513	9	896
clump4514	9	897
clump4515	9	900
clump4516	9	909
clump4517	9	911
clump4518	9	912
clump4519	9	913
clump4520	9	914
clump4521	9	920
clump4522	9	924
clump4523	9	927
clump4524	9	931
clump4525	9	932
clump4526	9	934
clump4527	9	938
clump4528	9	943
clump4529	9	945
clump4530	9	949
clump4531	9	952
clump4532	9	959
clump4533	9	960
clump4534	9	961
clump4535	9	963
clump4536	9	975
clump4537	9	976
clump4538	9	980
clump4539	9	981
clump4540	9	982
clump4541	9	983
clump4542	9	985
clump4543	9	987
clump4544	9	988
clump4545	9	989
clump4546	9	990
clump4547	9	991
clump4548	9	996
clump4549	9	1001
clump4550	9	1002
clump4551	9	1003
clump4552	9	1009
clump4553	9	1010
clump4554	9	1012
clump4555	9	1013
clump4556	9	1016
clump4557	9	1017
clump4558	9	1025
clump4559	9	1031
clump4560	9	1033
clump4561	9	1040
clump4562	9	1042
clump4563	9	1043
clump4564	9	1044
clump4565	9	1045
clump4566	9	1049
clump4567	9	1053
clump4568	9	1054
clump4569	9	1056
clump4570	9	1059
clump4571	9	1060
clump4572	9	1061
clump4573	9	1066
clump4574	9	1067
clump4575	9	1068
clump4576	9	1070
clump4577	9	1071
clump4578	9	1080
clump4579	9	1082
clump4580	9	1083
clump4581	9	1085
clump4582	9	1086
clump4583	9	1087
clump4584	9	1092
clump4585	9	1094
clump4586	9	1098
clump4587	9	1100
clump4588	9	1101
clump4589	9	1106
clump4590	9	1107
clump4591	9	1115
clump4592	9	1117
clump4593	9	1118
clump4594	9	1121
clump4595	9	1122
clump4596	9	1125
