	CHR	ChromosomePatch
clump3218	9	57
clump3219	9	58
clump3220	9	61
clump3221	9	64
clump3222	9	66
clump3223	9	67
clump3224	9	68
clump3225	9	69
clump3226	9	70
clump3227	9	72
clump3228	9	74
clump3229	9	75
clump3230	9	76
clump3231	9	77
clump3232	9	79
clump3233	9	80
clump3234	9	81
clump3235	9	82
clump3236	9	84
clump3237	9	87
clump3238	9	88
clump3239	9	89
clump3240	9	90
clump3241	9	91
clump3242	9	93
clump3243	9	96
clump3244	9	97
clump3245	9	98
clump3246	9	99
clump3247	9	102
clump3248	9	103
clump3249	9	105
clump3250	9	106
clump3251	9	111
clump3252	9	112
clump3253	9	121
clump3254	9	122
clump3255	9	124
clump3256	9	125
clump3257	9	127
clump3258	9	131
clump3259	9	134
clump3260	9	135
clump3261	9	136
clump3262	9	137
clump3263	9	138
clump3264	9	139
clump3265	9	140
clump3266	9	143
clump3267	9	144
clump3268	9	147
clump3269	9	151
clump3270	9	152
clump3271	9	153
clump3272	9	154
clump3273	9	155
clump3274	9	156
clump3275	9	263
clump3276	9	267
clump3277	9	285
clump3278	9	290
clump3279	9	293
clump3280	9	302
clump3281	9	303
clump3282	9	304
clump3283	9	305
clump3284	9	310
clump3285	9	311
clump3286	9	312
clump3287	9	313
clump3288	9	314
clump3289	9	315
clump3290	9	316
clump3291	9	317
clump3292	9	323
clump3293	9	324
clump3294	9	325
clump3295	9	326
clump3296	9	327
clump3297	9	328
clump3298	9	329
clump3299	9	330
clump3300	9	332
clump3301	9	333
clump3302	9	334
clump3303	9	337
clump3304	9	341
clump3305	9	345
clump3306	9	346
clump3307	9	347
clump3308	9	348
clump3309	9	351
clump3310	9	353
clump3311	9	355
clump3312	9	357
clump3313	9	359
clump3314	9	362
clump3315	9	363
clump3316	9	364
clump3317	9	366
clump3318	9	368
clump3319	9	369
clump3320	9	371
clump3321	9	372
clump3322	9	373
clump3323	9	374
clump3324	9	375
clump3325	9	383
clump3326	9	389
clump3327	9	393
clump3328	9	394
clump3329	9	397
clump3330	9	398
clump3331	9	399
clump3332	9	400
clump3333	9	401
clump3334	9	403
clump3335	9	404
clump3336	9	405
clump3337	9	408
clump3338	9	411
clump3339	9	412
clump3340	9	413
clump3341	9	415
clump3342	9	416
clump3343	9	417
clump3344	9	421
clump3345	9	422
clump3346	9	424
clump3347	9	425
clump3348	9	426
clump3349	9	427
clump3350	9	428
clump3351	9	430
clump3352	9	431
clump3353	9	435
clump3354	9	436
clump3355	9	437
clump3356	9	438
clump3357	9	439
clump3358	9	440
clump3359	9	441
clump3360	9	442
clump3361	9	444
clump3362	9	448
clump3363	9	450
clump3364	9	454
clump3365	9	455
clump3366	9	456
clump3367	9	457
clump3368	9	460
clump3369	9	462
clump3370	9	463
clump3371	9	465
clump3372	9	466
clump3373	9	467
clump3374	9	469
clump3375	9	471
clump3376	9	472
clump3377	9	474
clump3378	9	476
clump3379	9	479
clump3380	9	480
clump3381	9	481
clump3382	9	487
clump3383	9	488
clump3384	9	490
clump3385	9	491
clump3386	9	492
clump3387	9	493
clump3388	9	494
clump3389	9	495
clump3390	9	498
clump3391	9	500
clump3392	9	501
clump3393	9	504
clump3394	9	505
clump3395	9	506
clump3396	9	508
clump3397	9	512
clump3398	9	515
clump3399	9	516
clump3400	9	520
clump3401	9	521
clump3402	9	522
clump3403	9	524
clump3404	9	526
clump3405	9	527
clump3406	9	528
clump3407	9	529
clump3408	9	530
clump3409	9	533
clump3410	9	534
clump3411	9	535
clump3412	9	540
clump3413	9	541
clump3414	9	542
clump3415	9	543
clump3416	9	546
clump3417	9	547
clump3418	9	549
clump3419	9	550
clump3420	9	553
clump3421	9	557
clump3422	9	558
clump3423	9	559
clump3424	9	560
clump3425	9	561
clump3426	9	562
clump3427	10	3
clump3428	10	4
clump3429	10	5
clump3430	10	10
clump3431	10	11
clump3432	10	12
clump3433	10	13
clump3434	10	14
clump3435	10	16
clump3436	10	18
clump3437	10	19
clump3438	10	20
clump3439	10	21
clump3440	10	22
clump3441	10	23
clump3442	10	24
clump3443	10	30
clump3444	10	31
clump3445	10	35
clump3446	10	36
clump3447	10	40
clump3448	10	41
clump3449	10	42
clump3450	10	46
clump3451	10	47
clump3452	10	48
clump3453	10	49
clump3454	10	51
clump3455	10	53
clump3456	10	54
clump3457	10	55
clump3458	10	57
clump3459	10	62
clump3460	10	63
clump3461	10	70
clump3462	10	74
clump3463	10	78
clump3464	10	81
clump3465	10	82
clump3466	10	83
clump3467	10	85
clump3468	10	86
clump3469	10	88
clump3470	10	90
clump3471	10	91
clump3472	10	93
clump3473	10	94
clump3474	10	95
clump3475	10	96
clump3476	10	98
clump3477	10	100
clump3478	10	101
clump3479	10	102
clump3480	10	104
clump3481	10	105
clump3482	10	106
clump3483	10	107
clump3484	10	108
clump3485	10	111
clump3486	10	112
clump3487	10	113
clump3488	10	116
clump3489	10	117
clump3490	10	124
clump3491	10	125
clump3492	10	130
clump3493	10	133
clump3494	10	136
clump3495	10	137
clump3496	10	139
clump3497	10	142
clump3498	10	143
clump3499	10	144
clump3500	10	148
clump3501	10	149
clump3502	10	156
clump3503	10	173
clump3504	10	177
clump3505	10	178
clump3506	10	180
clump3507	10	181
clump3508	10	182
clump3509	10	183
clump3510	10	184
clump3511	10	185
clump3512	10	186
clump3513	10	187
clump3514	10	188
clump3515	10	190
clump3516	10	191
clump3517	10	193
clump3518	10	194
clump3519	10	195
clump3520	10	196
clump3521	10	197
clump3522	10	198
clump3523	10	201
clump3524	10	202
clump3525	10	203
clump3526	10	204
clump3527	10	205
clump3528	10	206
clump3529	10	207
clump3530	10	208
clump3531	10	209
clump3532	10	210
clump3533	10	211
clump3534	10	215
clump3535	10	216
clump3536	10	217
clump3537	10	218
clump3538	10	223
clump3539	10	224
clump3540	10	225
clump3541	10	226
clump3542	10	227
clump3543	10	233
clump3544	10	234
clump3545	10	236
clump3546	10	237
clump3547	10	238
clump3548	10	243
clump3549	10	244
clump3550	10	245
clump3551	10	246
clump3552	10	247
clump3553	10	248
clump3554	10	249
clump3555	10	250
clump3556	10	251
clump3557	10	252
clump3558	10	255
clump3559	10	257
clump3560	10	259
clump3561	10	262
clump3562	10	263
clump3563	10	264
clump3564	10	265
clump3565	10	267
clump3566	10	271
clump3567	10	274
clump3568	10	275
clump3569	10	276
clump3570	10	278
clump3571	10	279
clump3572	10	283
clump3573	10	284
clump3574	10	285
clump3575	10	286
clump3576	10	287
clump3577	10	288
clump3578	10	289
clump3579	10	290
clump3580	10	292
clump3581	10	293
clump3582	10	300
clump3583	10	303
clump3584	10	305
clump3585	10	306
clump3586	10	308
clump3587	10	309
clump3588	10	310
clump3589	10	312
clump3590	10	313
clump3591	10	314
clump3592	10	317
clump3593	10	318
clump3594	10	319
clump3595	10	320
clump3596	10	321
clump3597	10	323
clump3598	10	325
clump3599	10	326
clump3600	10	327
clump3601	10	328
clump3602	10	330
clump3603	10	331
clump3604	10	332
clump3605	10	333
clump3606	10	337
clump3607	10	338
clump3608	10	339
clump3609	10	345
clump3610	10	346
clump3611	10	352
clump3612	10	353
clump3613	10	358
clump3614	10	359
clump3615	10	360
clump3616	10	361
clump3617	10	362
clump3618	10	365
clump3619	10	368
clump3620	10	369
clump3621	10	372
clump3622	10	373
clump3623	10	377
clump3624	10	378
clump3625	10	379
clump3626	10	382
clump3627	10	383
clump3628	10	385
clump3629	10	386
clump3630	10	387
clump3631	10	389
clump3632	10	390
clump3633	10	392
clump3634	10	393
clump3635	10	396
clump3636	10	398
clump3637	10	399
clump3638	10	401
clump3639	10	403
clump3640	10	404
clump3641	10	405
clump3642	10	409
clump3643	10	411
clump3644	10	414
clump3645	10	416
clump3646	10	417
clump3647	10	418
clump3648	10	419
clump3649	10	421
clump3650	10	422
clump3651	10	424
clump3652	10	425
clump3653	10	427
clump3654	10	432
clump3655	10	433
clump3656	10	439
clump3657	10	440
clump3658	10	441
clump3659	10	442
clump3660	10	445
clump3661	10	446
clump3662	10	454
clump3663	10	456
clump3664	10	458
clump3665	10	460
clump3666	10	461
clump3667	10	462
clump3668	10	464
clump3669	10	468
clump3670	10	470
clump3671	10	471
clump3672	10	473
clump3673	10	474
clump3674	10	475
clump3675	10	477
clump3676	10	483
clump3677	10	484
clump3678	10	485
clump3679	10	487
clump3680	10	488
clump3681	10	489
clump3682	10	490
clump3683	10	491
clump3684	10	492
clump3685	10	493
clump3686	10	494
clump3687	10	495
clump3688	10	497
clump3689	10	505
clump3690	10	506
clump3691	10	507
clump3692	10	508
clump3693	10	510
clump3694	10	513
clump3695	10	514
clump3696	10	518
clump3697	10	522
clump3698	10	523
clump3699	10	525
clump3700	10	527
clump3701	10	530
clump3702	10	532
clump3703	10	534
clump3704	10	535
clump3705	10	537
clump3706	10	538
clump3707	10	540
clump3708	10	541
clump3709	11	1
clump3710	11	2
clump3711	11	3
clump3712	11	4
clump3713	11	5
clump3714	11	6
clump3715	11	7
clump3716	11	8
clump3717	11	9
clump3718	11	10
clump3719	11	11
clump3720	11	12
clump3721	11	13
clump3722	11	14
clump3723	11	16
clump3724	11	17
clump3725	11	18
clump3726	11	20
clump3727	11	22
clump3728	11	25
clump3729	11	29
clump3730	11	30
clump3731	11	31
clump3732	11	32
clump3733	11	34
clump3734	11	35
clump3735	11	36
clump3736	11	37
clump3737	11	38
clump3738	11	39
clump3739	11	40
clump3740	11	44
clump3741	11	45
clump3742	11	47
clump3743	11	49
clump3744	11	50
clump3745	11	51
clump3746	11	52
clump3747	11	53
clump3748	11	55
clump3749	11	61
clump3750	11	64
clump3751	11	65
clump3752	11	67
clump3753	11	70
clump3754	11	73
clump3755	11	75
clump3756	11	77
clump3757	11	79
clump3758	11	81
clump3759	11	82
clump3760	11	83
clump3761	11	86
clump3762	11	89
clump3763	11	91
clump3764	11	94
clump3765	11	95
clump3766	11	96
clump3767	11	97
clump3768	11	98
clump3769	11	100
clump3770	11	102
clump3771	11	106
clump3772	11	109
clump3773	11	110
clump3774	11	111
clump3775	11	112
clump3776	11	113
clump3777	11	117
clump3778	11	120
clump3779	11	121
clump3780	11	123
clump3781	11	129
clump3782	11	130
clump3783	11	131
clump3784	11	132
clump3785	11	135
clump3786	11	138
clump3787	11	140
clump3788	11	142
clump3789	11	143
clump3790	11	144
clump3791	11	146
clump3792	11	148
clump3793	11	150
clump3794	11	159
clump3795	11	162
clump3796	11	164
clump3797	11	172
clump3798	11	173
clump3799	11	174
clump3800	11	177
clump3801	11	179
clump3802	11	181
clump3803	11	182
clump3804	11	187
clump3805	11	188
clump3806	11	189
clump3807	11	190
clump3808	11	191
clump3809	11	192
clump3810	11	193
clump3811	11	194
clump3812	11	195
clump3813	11	196
clump3814	11	197
clump3815	11	198
clump3816	11	199
clump3817	11	201
clump3818	11	202
clump3819	11	204
clump3820	11	205
clump3821	11	206
clump3822	11	219
clump3823	11	220
clump3824	11	221
clump3825	11	222
clump3826	11	223
clump3827	11	224
clump3828	11	225
clump3829	11	226
clump3830	11	228
clump3831	11	229
clump3832	11	230
clump3833	11	231
clump3834	11	232
clump3835	11	233
clump3836	11	234
clump3837	11	235
clump3838	11	236
clump3839	11	237
clump3840	11	238
clump3841	11	240
clump3842	11	243
clump3843	11	244
clump3844	11	245
clump3845	11	246
clump3846	11	247
clump3847	11	248
clump3848	11	251
clump3849	11	252
clump3850	11	253
clump3851	11	254
clump3852	11	258
clump3853	11	260
clump3854	11	261
clump3855	11	262
clump3856	11	263
clump3857	11	264
clump3858	11	265
clump3859	11	266
clump3860	11	267
clump3861	11	268
clump3862	11	269
clump3863	11	270
clump3864	11	271
clump3865	11	272
clump3866	11	273
clump3867	11	274
clump3868	11	275
clump3869	11	276
clump3870	11	277
clump3871	11	278
clump3872	11	279
clump3873	11	280
clump3874	11	281
clump3875	11	282
clump3876	11	284
clump3877	11	285
clump3878	11	286
clump3879	11	288
clump3880	11	289
clump3881	11	292
clump3882	11	293
clump3883	11	294
clump3884	11	296
clump3885	11	299
clump3886	11	300
clump3887	11	301
clump3888	11	304
clump3889	11	305
clump3890	11	309
clump3891	11	310
clump3892	11	311
clump3893	11	313
clump3894	11	316
clump3895	11	318
clump3896	11	319
clump3897	11	320
clump3898	11	321
clump3899	11	322
clump3900	11	324
clump3901	11	327
clump3902	11	329
clump3903	11	330
clump3904	11	331
clump3905	11	333
clump3906	11	335
clump3907	11	336
clump3908	11	337
clump3909	11	338
clump3910	11	341
clump3911	11	342
clump3912	11	343
clump3913	11	344
clump3914	11	345
clump3915	11	346
clump3916	11	347
clump3917	11	352
clump3918	11	356
clump3919	11	365
clump3920	11	367
clump3921	11	368
clump3922	11	370
clump3923	11	371
clump3924	11	374
clump3925	11	375
clump3926	11	380
clump3927	11	384
clump3928	11	399
clump3929	11	400
clump3930	11	401
clump3931	11	403
clump3932	11	405
clump3933	11	406
clump3934	11	407
clump3935	11	409
clump3936	11	410
clump3937	11	413
clump3938	11	414
clump3939	11	415
clump3940	11	417
clump3941	11	420
clump3942	11	421
clump3943	11	425
clump3944	11	426
clump3945	11	428
clump3946	11	430
clump3947	11	431
clump3948	11	432
clump3949	11	433
clump3950	11	434
clump3951	11	437
clump3952	11	439
clump3953	11	442
clump3954	11	444
clump3955	11	445
clump3956	11	446
clump3957	11	447
clump3958	11	452
clump3959	11	453
clump3960	11	454
clump3961	11	455
clump3962	11	457
clump3963	11	464
clump3964	11	467
clump3965	11	468
clump3966	11	469
clump3967	11	470
clump3968	11	471
clump3969	11	472
clump3970	11	473
clump3971	11	475
clump3972	11	476
clump3973	11	477
clump3974	11	478
clump3975	11	480
clump3976	11	482
clump3977	11	486
clump3978	11	487
clump3979	11	491
clump3980	11	492
clump3981	11	495
clump3982	11	497
clump3983	11	498
clump3984	11	499
clump3985	11	500
clump3986	11	501
clump3987	11	502
clump3988	11	503
clump3989	11	504
clump3990	11	505
clump3991	11	508
clump3992	11	509
clump3993	11	510
clump3994	11	514
clump3995	11	515
clump3996	11	518
clump3997	11	519
clump3998	11	521
clump3999	11	522
clump4000	11	523
clump4001	11	524
clump4002	11	527
clump4003	11	529
clump4004	11	530
clump4005	11	531
clump4006	11	534
clump4007	11	535
clump4008	11	536
clump4009	11	537
clump4010	11	539
clump4011	12	6
clump4012	12	7
clump4013	12	10
clump4014	12	11
clump4015	12	12
clump4016	12	13
clump4017	12	15
clump4018	12	16
clump4019	12	17
clump4020	12	20
clump4021	12	26
clump4022	12	27
clump4023	12	28
clump4024	12	30
clump4025	12	31
clump4026	12	32
clump4027	12	35
clump4028	12	36
clump4029	12	37
clump4030	12	42
clump4031	12	47
clump4032	12	48
clump4033	12	49
clump4034	12	50
clump4035	12	51
clump4036	12	52
clump4037	12	54
clump4038	12	55
clump4039	12	57
clump4040	12	58
clump4041	12	59
clump4042	12	60
clump4043	12	61
clump4044	12	63
clump4045	12	64
clump4046	12	66
clump4047	12	67
clump4048	12	70
clump4049	12	71
clump4050	12	73
clump4051	12	77
clump4052	12	79
clump4053	12	80
clump4054	12	81
clump4055	12	83
clump4056	12	84
clump4057	12	91
clump4058	12	93
clump4059	12	94
clump4060	12	95
clump4061	12	97
clump4062	12	98
clump4063	12	99
clump4064	12	100
clump4065	12	101
clump4066	12	102
clump4067	12	107
clump4068	12	108
clump4069	12	109
clump4070	12	110
clump4071	12	111
clump4072	12	112
clump4073	12	116
clump4074	12	117
clump4075	12	124
clump4076	12	129
clump4077	12	131
clump4078	12	133
clump4079	12	134
clump4080	12	136
clump4081	12	137
clump4082	12	154
clump4083	12	155
clump4084	12	156
clump4085	12	157
clump4086	12	158
clump4087	12	159
clump4088	12	160
clump4089	12	161
clump4090	12	164
clump4091	12	168
clump4092	12	170
clump4093	12	171
clump4094	12	173
clump4095	12	176
clump4096	12	180
clump4097	12	183
clump4098	12	186
clump4099	12	187
clump4100	12	188
clump4101	12	189
clump4102	12	191
clump4103	12	192
clump4104	12	193
clump4105	12	194
clump4106	12	195
clump4107	12	197
clump4108	12	198
clump4109	12	199
clump4110	12	202
clump4111	12	203
clump4112	12	204
clump4113	12	205
clump4114	12	209
clump4115	12	210
clump4116	12	211
clump4117	12	212
clump4118	12	213
clump4119	12	214
clump4120	12	215
clump4121	12	216
clump4122	12	218
clump4123	12	219
clump4124	12	220
clump4125	12	227
clump4126	12	228
clump4127	12	235
clump4128	12	236
clump4129	12	237
clump4130	12	239
clump4131	12	242
clump4132	12	245
clump4133	12	246
clump4134	12	247
clump4135	12	249
clump4136	12	252
clump4137	12	253
clump4138	12	254
clump4139	12	256
clump4140	12	258
clump4141	12	259
clump4142	12	260
clump4143	12	261
clump4144	12	264
clump4145	12	265
clump4146	12	267
clump4147	12	268
clump4148	12	269
clump4149	12	270
clump4150	12	271
clump4151	12	272
clump4152	12	274
clump4153	12	275
clump4154	12	276
clump4155	12	278
clump4156	12	279
clump4157	12	281
clump4158	12	285
clump4159	12	287
clump4160	12	289
clump4161	12	293
clump4162	12	294
clump4163	12	296
clump4164	12	297
clump4165	12	298
clump4166	12	300
clump4167	12	302
clump4168	12	305
clump4169	12	309
clump4170	12	310
clump4171	12	311
clump4172	12	312
clump4173	12	313
clump4174	12	314
clump4175	12	315
clump4176	12	316
clump4177	12	318
clump4178	12	320
clump4179	12	321
clump4180	12	322
clump4181	12	324
clump4182	12	326
clump4183	12	327
clump4184	12	328
clump4185	12	333
clump4186	12	336
clump4187	12	340
clump4188	12	342
clump4189	12	344
clump4190	12	352
clump4191	12	358
clump4192	12	360
clump4193	12	361
clump4194	12	362
clump4195	12	365
clump4196	12	367
clump4197	12	368
clump4198	12	369
clump4199	12	370
clump4200	12	371
clump4201	12	372
clump4202	12	373
clump4203	12	374
clump4204	12	375
clump4205	12	376
clump4206	12	377
clump4207	12	379
clump4208	12	384
clump4209	12	386
clump4210	12	391
clump4211	12	392
clump4212	12	394
clump4213	12	395
clump4214	12	403
clump4215	12	404
clump4216	12	405
clump4217	12	407
clump4218	12	408
clump4219	12	409
clump4220	12	410
clump4221	12	411
clump4222	12	412
clump4223	12	415
clump4224	12	416
clump4225	12	419
clump4226	12	421
clump4227	12	424
clump4228	12	425
clump4229	12	427
clump4230	12	429
clump4231	12	430
clump4232	12	431
clump4233	12	432
clump4234	12	434
clump4235	12	435
clump4236	12	438
clump4237	12	439
clump4238	12	440
clump4239	12	441
clump4240	12	442
clump4241	12	443
clump4242	12	444
clump4243	12	445
clump4244	12	446
clump4245	12	447
clump4246	12	448
clump4247	12	449
clump4248	12	450
clump4249	12	453
clump4250	12	454
clump4251	12	455
clump4252	12	456
clump4253	12	457
clump4254	12	458
clump4255	12	459
clump4256	12	460
clump4257	12	462
clump4258	12	463
clump4259	12	464
clump4260	12	467
clump4261	12	471
clump4262	12	472
clump4263	12	473
clump4264	12	474
clump4265	12	475
clump4266	12	478
clump4267	12	482
clump4268	12	483
clump4269	12	484
clump4270	12	485
clump4271	12	487
clump4272	12	488
clump4273	12	490
clump4274	12	491
clump4275	12	492
clump4276	12	493
clump4277	12	494
clump4278	12	496
clump4279	12	497
clump4280	12	498
clump4281	12	499
clump4282	12	500
clump4283	12	501
clump4284	12	502
clump4285	12	503
clump4286	12	504
clump4287	12	507
clump4288	12	510
clump4289	12	511
clump4290	12	513
clump4291	12	514
clump4292	12	517
clump4293	12	518
clump4294	12	521
clump4295	12	522
clump4296	12	523
clump4297	12	524
clump4298	12	525
clump4299	12	526
clump4300	12	528
clump4301	12	529
clump4302	12	531
clump4303	12	532
clump4304	12	533
clump4305	13	76
clump4306	13	77
clump4307	13	78
clump4308	13	80
clump4309	13	81
clump4310	13	83
clump4311	13	85
clump4312	13	86
clump4313	13	87
clump4314	13	88
clump4315	13	90
clump4316	13	93
clump4317	13	94
clump4318	13	98
clump4319	13	99
clump4320	13	101
clump4321	13	102
clump4322	13	106
clump4323	13	108
clump4324	13	110
clump4325	13	112
clump4326	13	113
clump4327	13	115
clump4328	13	116
clump4329	13	117
clump4330	13	122
clump4331	13	124
clump4332	13	126
clump4333	13	127
clump4334	13	129
clump4335	13	130
clump4336	13	132
clump4337	13	134
clump4338	13	137
clump4339	13	138
clump4340	13	140
clump4341	13	145
clump4342	13	146
clump4343	13	147
clump4344	13	148
clump4345	13	151
clump4346	13	152
clump4347	13	154
clump4348	13	157
clump4349	13	159
clump4350	13	161
clump4351	13	166
clump4352	13	167
clump4353	13	168
clump4354	13	169
clump4355	13	170
clump4356	13	171
clump4357	13	174
clump4358	13	178
clump4359	13	179
clump4360	13	180
clump4361	13	181
clump4362	13	182
clump4363	13	184
clump4364	13	189
clump4365	13	190
clump4366	13	192
clump4367	13	198
clump4368	13	199
clump4369	13	200
clump4370	13	201
clump4371	13	202
clump4372	13	203
clump4373	13	204
clump4374	13	205
clump4375	13	206
clump4376	13	207
clump4377	13	209
clump4378	13	210
clump4379	13	213
clump4380	13	219
clump4381	13	221
clump4382	13	222
clump4383	13	225
clump4384	13	227
clump4385	13	228
clump4386	13	229
clump4387	13	232
clump4388	13	234
clump4389	13	236
clump4390	13	237
clump4391	13	238
clump4392	13	240
clump4393	13	243
clump4394	13	248
clump4395	13	249
clump4396	13	252
clump4397	13	260
clump4398	13	261
clump4399	13	264
clump4400	13	265
clump4401	13	267
clump4402	13	268
clump4403	13	269
clump4404	13	271
clump4405	13	273
clump4406	13	275
clump4407	13	284
clump4408	13	285
clump4409	13	286
clump4410	13	287
clump4411	13	288
clump4412	13	289
clump4413	13	290
clump4414	13	291
clump4415	13	292
clump4416	13	293
clump4417	13	294
clump4418	13	295
clump4419	13	296
clump4420	13	298
clump4421	13	300
clump4422	13	301
clump4423	13	303
clump4424	13	304
clump4425	13	305
clump4426	13	306
clump4427	13	308
clump4428	13	310
clump4429	13	312
clump4430	13	318
clump4431	13	322
clump4432	13	323
clump4433	13	325
clump4434	13	326
clump4435	13	328
clump4436	13	329
clump4437	13	331
clump4438	13	332
clump4439	13	333
clump4440	13	338
clump4441	13	343
clump4442	13	348
clump4443	13	350
clump4444	13	351
clump4445	13	354
clump4446	13	355
clump4447	13	356
clump4448	13	357
clump4449	13	358
clump4450	13	360
clump4451	13	361
clump4452	13	362
clump4453	13	364
clump4454	13	366
clump4455	13	367
clump4456	13	368
clump4457	13	371
clump4458	13	372
clump4459	13	373
clump4460	13	377
clump4461	13	378
clump4462	13	379
clump4463	13	380
clump4464	13	381
clump4465	13	383
clump4466	13	384
clump4467	13	388
clump4468	13	389
clump4469	13	390
clump4470	13	391
clump4471	13	392
clump4472	13	393
clump4473	13	396
clump4474	13	398
clump4475	13	404
clump4476	13	409
clump4477	13	410
clump4478	13	411
clump4479	13	412
clump4480	13	414
clump4481	13	417
clump4482	13	418
clump4483	13	419
clump4484	13	420
clump4485	13	422
clump4486	13	423
clump4487	13	424
clump4488	13	425
clump4489	13	427
clump4490	13	428
clump4491	13	429
clump4492	13	430
clump4493	13	433
clump4494	13	434
clump4495	13	435
clump4496	13	437
clump4497	13	438
clump4498	13	439
clump4499	13	440
clump4500	13	441
clump4501	13	442
clump4502	13	444
clump4503	13	445
clump4504	13	446
clump4505	13	447
clump4506	13	450
clump4507	13	451
clump4508	13	452
clump4509	13	453
clump4510	13	456
clump4511	13	459
clump4512	14	81
clump4513	14	83
clump4514	14	85
clump4515	14	86
clump4516	14	87
clump4517	14	88
clump4518	14	92
clump4519	14	93
clump4520	14	94
clump4521	14	95
clump4522	14	98
clump4523	14	101
clump4524	14	102
clump4525	14	104
clump4526	14	105
clump4527	14	106
clump4528	14	107
clump4529	14	109
clump4530	14	110
clump4531	14	111
clump4532	14	113
clump4533	14	119
clump4534	14	124
clump4535	14	125
clump4536	14	126
clump4537	14	128
clump4538	14	130
clump4539	14	131
clump4540	14	132
clump4541	14	133
clump4542	14	134
clump4543	14	138
clump4544	14	139
clump4545	14	140
clump4546	14	141
clump4547	14	143
clump4548	14	147
clump4549	14	148
clump4550	14	149
clump4551	14	150
clump4552	14	151
clump4553	14	152
clump4554	14	153
clump4555	14	154
clump4556	14	155
clump4557	14	156
clump4558	14	161
clump4559	14	166
clump4560	14	171
clump4561	14	172
clump4562	14	173
clump4563	14	174
clump4564	14	176
clump4565	14	177
clump4566	14	178
clump4567	14	185
clump4568	14	186
clump4569	14	191
clump4570	14	197
clump4571	14	198
clump4572	14	200
clump4573	14	202
clump4574	14	203
clump4575	14	204
clump4576	14	205
clump4577	14	206
clump4578	14	207
clump4579	14	208
clump4580	14	212
clump4581	14	213
clump4582	14	214
clump4583	14	215
clump4584	14	217
clump4585	14	218
clump4586	14	219
clump4587	14	220
clump4588	14	221
clump4589	14	222
clump4590	14	223
clump4591	14	224
clump4592	14	225
clump4593	14	234
clump4594	14	237
clump4595	14	241
clump4596	14	242
clump4597	14	243
clump4598	14	244
clump4599	14	245
clump4600	14	246
clump4601	14	247
clump4602	14	248
clump4603	14	251
clump4604	14	252
clump4605	14	254
clump4606	14	255
clump4607	14	256
clump4608	14	257
clump4609	14	258
clump4610	14	259
clump4611	14	265
clump4612	14	268
clump4613	14	272
clump4614	14	275
clump4615	14	276
clump4616	14	277
clump4617	14	278
clump4618	14	279
clump4619	14	281
clump4620	14	282
clump4621	14	283
clump4622	14	284
clump4623	14	286
clump4624	14	287
clump4625	14	288
clump4626	14	289
clump4627	14	291
clump4628	14	294
clump4629	14	296
clump4630	14	298
clump4631	14	300
clump4632	14	301
clump4633	14	304
clump4634	14	307
clump4635	14	308
clump4636	14	310
clump4637	14	311
clump4638	14	313
clump4639	14	314
clump4640	14	315
clump4641	14	316
clump4642	14	317
clump4643	14	320
clump4644	14	321
clump4645	14	327
clump4646	14	333
clump4647	14	337
clump4648	14	338
clump4649	14	345
clump4650	14	346
clump4651	14	358
clump4652	14	361
clump4653	14	365
clump4654	14	366
clump4655	14	367
clump4656	14	369
clump4657	14	371
clump4658	14	372
clump4659	14	373
clump4660	14	374
clump4661	14	375
clump4662	14	376
clump4663	14	377
clump4664	14	378
clump4665	14	379
clump4666	14	380
clump4667	14	381
clump4668	14	383
clump4669	14	385
clump4670	14	386
clump4671	14	387
clump4672	14	389
clump4673	14	390
clump4674	14	391
clump4675	14	393
clump4676	14	394
clump4677	14	395
clump4678	14	397
clump4679	14	398
clump4680	14	399
clump4681	14	404
clump4682	14	405
clump4683	14	406
clump4684	14	407
clump4685	14	414
clump4686	14	416
clump4687	14	417
clump4688	14	418
clump4689	14	419
clump4690	14	420
clump4691	14	421
clump4692	14	425
clump4693	14	426
clump4694	14	427
clump4695	15	92
clump4696	15	93
clump4697	15	95
clump4698	15	96
clump4699	15	100
clump4700	15	102
clump4701	15	103
clump4702	15	105
clump4703	15	107
clump4704	15	110
clump4705	15	113
clump4706	15	117
clump4707	15	119
clump4708	15	122
clump4709	15	124
clump4710	15	125
clump4711	15	126
clump4712	15	127
clump4713	15	133
clump4714	15	134
clump4715	15	135
clump4716	15	136
clump4717	15	137
clump4718	15	138
clump4719	15	140
clump4720	15	141
clump4721	15	142
clump4722	15	143
clump4723	15	145
clump4724	15	146
clump4725	15	147
clump4726	15	151
clump4727	15	153
clump4728	15	154
clump4729	15	155
clump4730	15	156
clump4731	15	158
clump4732	15	162
clump4733	15	163
clump4734	15	164
clump4735	15	165
clump4736	15	166
clump4737	15	167
clump4738	15	168
clump4739	15	169
clump4740	15	170
clump4741	15	171
clump4742	15	172
clump4743	15	173
clump4744	15	176
clump4745	15	180
clump4746	15	181
clump4747	15	185
clump4748	15	186
clump4749	15	191
clump4750	15	192
clump4751	15	194
clump4752	15	197
clump4753	15	198
clump4754	15	200
clump4755	15	201
clump4756	15	202
clump4757	15	203
clump4758	15	204
clump4759	15	205
clump4760	15	206
clump4761	15	208
clump4762	15	209
clump4763	15	210
clump4764	15	211
clump4765	15	212
clump4766	15	217
clump4767	15	221
clump4768	15	223
clump4769	15	224
clump4770	15	225
clump4771	15	226
